comparison	jaccard
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0625
Global: different names in different papers	0.0
Global: different names in different papers	0.125
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.125
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.2
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.2222222222222222
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.15384615384615385
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.2
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.1111111111111111
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.1111111111111111
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.2
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.1111111111111111
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.043478260869565216
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.07692307692307693
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.5
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.125
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.16666666666666666
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.2
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.08333333333333333
Global: different names in different papers	0.0
Global: different names in different papers	0.14285714285714285
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.1
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.16666666666666666
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
Global: different names in different papers	0.0
